step	op	A_coord	B_coord
20694	GAP_B	4138696	NA
20698	GAP_A	NA	5016212
20704	GAP_A	NA	5016623
20705	GAP_B	4140975	NA
20706	GAP_B	4141309	NA
20713	GAP_A	NA	5018497
20714	GAP_A	NA	5018593
20735	GAP_B	4148548	NA
20747	GAP_A	NA	5025691
20752	GAP_A	NA	5026748
20756	GAP_A	NA	5027621
20758	GAP_B	4151972	NA
20776	GAP_B	4158058	NA
20782	GAP_B	4159002	NA
20794	GAP_A	NA	5036262
20795	GAP_A	NA	5036524
20796	GAP_A	NA	5036566
20797	GAP_A	NA	5036578
20798	GAP_A	NA	5036944
20799	GAP_A	NA	5036969
20800	GAP_A	NA	5037068
20801	GAP_A	NA	5037112
20802	GAP_A	NA	5037131
20803	GAP_A	NA	5037194
20804	GAP_A	NA	5037473
20805	GAP_A	NA	5037739
20806	GAP_A	NA	5037986
20807	GAP_A	NA	5038051
20808	GAP_A	NA	5038708
20834	GAP_A	NA	5048796
20922	GAP_B	4190835	NA
20923	GAP_B	4190923	NA
20930	GAP_B	4192545	NA
20940	GAP_B	4195171	NA
20942	GAP_B	4195211	NA
20946	GAP_A	NA	5073415
20982	GAP_A	NA	5079897
20985	GAP_A	NA	5080482
21001	GAP_B	4205580	NA
21003	GAP_A	NA	5083905
21017	GAP_A	NA	5089803
21020	GAP_B	4213377	NA
21022	GAP_A	NA	5091086
21025	GAP_B	4214567	NA
21035	GAP_A	NA	5092885
21036	GAP_A	NA	5092907
21044	GAP_B	4216847	NA
21057	GAP_A	NA	5095131
21061	GAP_B	4219233	NA
21063	GAP_B	4219588	NA
21068	GAP_B	4221495	NA
21077	GAP_A	NA	5101132
21080	GAP_B	4224352	NA
21088	GAP_A	NA	5103088
21091	GAP_A	NA	5103367
21105	GAP_A	NA	5106867
21106	GAP_A	NA	5107071
21107	GAP_A	NA	5107730
21108	GAP_A	NA	5107768
21109	GAP_A	NA	5108357
21110	GAP_A	NA	5109091
21112	GAP_A	NA	5109619
21113	GAP_A	NA	5109656
21114	GAP_A	NA	5109745
21116	GAP_A	NA	5109920
21118	GAP_A	NA	5111105
21119	GAP_A	NA	5112817
21120	GAP_A	NA	5113071
21121	GAP_A	NA	5113242
21122	GAP_A	NA	5113434
21123	GAP_A	NA	5113645
21128	GAP_A	NA	5114124
21177	GAP_B	4240659	NA
21191	GAP_A	NA	5127242
21206	GAP_B	4248276	NA
21217	GAP_B	4250421	NA
21219	GAP_A	NA	5134488
21221	GAP_A	NA	5134734
21224	GAP_A	NA	5135007
21229	GAP_B	4252555	NA
21244	GAP_A	NA	5138842
21259	GAP_B	4259690	NA
21263	GAP_A	NA	5143786
21264	GAP_B	4260646	NA
21265	GAP_B	4261153	NA
21272	GAP_B	4263619	NA
21290	GAP_B	4266695	NA
21294	GAP_B	4267677	NA
21304	GAP_B	4271186	NA
21306	GAP_A	NA	5154755
21308	GAP_B	4271813	NA
21318	GAP_B	4272994	NA
21338	GAP_A	NA	5162046
21352	GAP_B	4281257	NA
21360	GAP_B	4283564	NA
21373	GAP_A	NA	5169064
21397	GAP_B	4290666	NA
21408	GAP_A	NA	5175892
21416	GAP_A	NA	5177189
21417	GAP_A	NA	5177206
21420	GAP_A	NA	5177766
21427	GAP_A	NA	5178919
21428	GAP_B	4295785	NA
21473	GAP_A	NA	5188931
21474	GAP_A	NA	5189101
21475	GAP_A	NA	5189387
21477	GAP_A	NA	5190142
21479	GAP_A	NA	5190528
21480	GAP_A	NA	5190713
21484	GAP_A	NA	5191648
21485	GAP_A	NA	5191873
21488	GAP_A	NA	5192917
21489	GAP_A	NA	5192932
21490	GAP_A	NA	5193015
21491	GAP_A	NA	5193135
21494	GAP_B	4308605	NA
21496	GAP_A	NA	5193378
21497	GAP_A	NA	5193478
21498	GAP_A	NA	5193514
21500	GAP_A	NA	5193679
21502	GAP_A	NA	5193868
21503	GAP_A	NA	5193886
21506	GAP_A	NA	5194267
21507	GAP_A	NA	5194501
21508	GAP_A	NA	5194567
21509	GAP_A	NA	5194584
21510	GAP_A	NA	5194588
21511	GAP_A	NA	5194639
21512	GAP_A	NA	5194717
21514	GAP_A	NA	5194928
21515	GAP_A	NA	5194965
21516	GAP_A	NA	5194974
21517	GAP_A	NA	5195007
21518	GAP_B	4309888	NA
21521	GAP_A	NA	5195336
21522	GAP_A	NA	5195361
21524	GAP_B	4310947	NA
21526	GAP_A	NA	5195693
21531	GAP_B	4312616	NA
21534	GAP_A	NA	5198102
21535	GAP_A	NA	5198468
21538	GAP_B	4314116	NA
21547	GAP_A	NA	5199782
21550	GAP_A	NA	5200191
21551	GAP_A	NA	5201028
21556	GAP_B	4316188	NA
21558	GAP_B	4316873	NA
21559	GAP_B	4316899	NA
21562	GAP_B	4318611	NA
21566	GAP_A	NA	5204065
21567	GAP_A	NA	5204086
21570	GAP_A	NA	5204386
21571	GAP_B	4319546	NA
21572	GAP_B	4319988	NA
21595	GAP_A	NA	5208883
21596	GAP_A	NA	5209457
21598	GAP_B	4325092	NA
21615	GAP_A	NA	5214096
21617	GAP_B	4329791	NA
21642	GAP_A	NA	5223602
21652	GAP_B	4341012	NA
21666	GAP_A	NA	5229127
21667	GAP_A	NA	5229635
21668	GAP_B	4344693	NA
21669	GAP_B	4344699	NA
21685	GAP_B	4348177	NA
21742	GAP_A	NA	5245034
21743	GAP_B	4360598	NA
21744	GAP_B	4361828	NA
21758	GAP_B	4365227	NA
21787	GAP_B	4371923	NA
21793	GAP_B	4372487	NA
21796	GAP_B	4373027	NA
21840	GAP_A	NA	5267744
21843	GAP_A	NA	5269360
21845	GAP_B	4385560	NA
21849	GAP_A	NA	5270247
21862	GAP_A	NA	5273512
21877	GAP_A	NA	5275556
21880	GAP_B	4393180	NA
21886	GAP_B	4394418	NA
21902	GAP_B	4397855	NA
21903	GAP_B	4397929	NA
21914	GAP_A	NA	5283413
21926	GAP_A	NA	5285369
21951	GAP_B	4407198	NA
21956	GAP_B	4408234	NA
21962	GAP_A	NA	5293103
21973	GAP_B	4410386	NA
21979	GAP_A	NA	5295867
21980	GAP_A	NA	5296095
21983	GAP_A	NA	5296525
21996	GAP_A	NA	5297648
22004	GAP_B	4415651	NA
22019	GAP_B	4418751	NA
22036	GAP_B	4421028	NA
22046	GAP_B	4422977	NA
22049	GAP_A	NA	5307451
22066	GAP_A	NA	5311668
22067	GAP_A	NA	5311887
22068	GAP_A	NA	5311983
22069	GAP_A	NA	5312555
22070	GAP_A	NA	5313095
22072	GAP_B	4428443	NA
22140	GAP_A	NA	5329239
22146	GAP_B	4444393	NA
22152	GAP_A	NA	5330950
22155	GAP_B	4445920	NA
22183	GAP_A	NA	5337099
22214	GAP_B	4453719	NA
22220	GAP_A	NA	5339386
22234	GAP_A	NA	5342961
22242	GAP_B	4458600	NA
22248	GAP_A	NA	5345691
22249	GAP_A	NA	5346043
22250	GAP_B	4460199	NA
22252	GAP_B	4461006	NA
22258	GAP_B	4461627	NA
22275	GAP_A	NA	5350573
22293	GAP_A	NA	5351939
22294	GAP_A	NA	5352275
22295	GAP_B	4466415	NA
22320	GAP_B	4470832	NA
22322	GAP_B	4471230	NA
22337	GAP_B	4474489	NA
22338	GAP_B	4474863	NA
22340	GAP_A	NA	5360250
22341	GAP_A	NA	5360325
22342	GAP_A	NA	5360386
22356	GAP_A	NA	5366540
22365	GAP_B	4483119	NA
22382	GAP_B	4487425	NA
22392	GAP_A	NA	5375227
22393	GAP_A	NA	5375470
22396	GAP_A	NA	5376106
22398	GAP_A	NA	5376482
22399	GAP_A	NA	5376662
22400	GAP_A	NA	5376673
22405	GAP_A	NA	5377614
22406	GAP_A	NA	5378385
22410	GAP_A	NA	5381445
22411	GAP_B	4492216	NA
22412	GAP_B	4492333	NA
22415	GAP_A	NA	5382774
22416	GAP_A	NA	5382891
22417	GAP_A	NA	5383516
22418	GAP_A	NA	5384070
22421	GAP_B	4493724	NA
22422	GAP_B	4494477	NA
22425	GAP_B	4495168	NA
22429	GAP_A	NA	5386426
22430	GAP_A	NA	5387200
22434	GAP_A	NA	5388074
22436	GAP_B	4496142	NA
22438	GAP_A	NA	5388582
22442	GAP_B	4497604	NA
22448	GAP_B	4499600	NA
22450	GAP_A	NA	5390437
22451	GAP_B	4501046	NA
22452	GAP_B	4501335	NA
22458	GAP_A	NA	5392016
22459	GAP_A	NA	5393083
22460	GAP_A	NA	5393621
22462	GAP_B	4503406	NA
22464	GAP_A	NA	5395365
22465	GAP_B	4503493	NA
22467	GAP_B	4503618	NA
22472	GAP_B	4505477	NA
22473	GAP_B	4506123	NA
22477	GAP_B	4506657	NA
22480	GAP_A	NA	5398463
22482	GAP_A	NA	5398850
22485	GAP_B	4508506	NA
22486	GAP_B	4508861	NA
22488	GAP_A	NA	5399981
22494	GAP_B	4510483	NA
22497	GAP_A	NA	5402354
22499	GAP_A	NA	5403251
22502	GAP_B	4511561	NA
22503	GAP_B	4511804	NA
22509	GAP_B	4513199	NA
22510	GAP_B	4513560	NA
22513	GAP_B	4514260	NA
22514	GAP_B	4514483	NA
22515	GAP_B	4514798	NA
22518	GAP_B	4515611	NA
22519	GAP_B	4516257	NA
22520	GAP_B	4516552	NA
22522	GAP_B	4516900	NA
22523	GAP_B	4517587	NA
22525	GAP_B	4518061	NA
22526	GAP_B	4519463	NA
22528	GAP_B	4519832	NA
22533	GAP_A	NA	5405685
22536	GAP_A	NA	5406369
22538	GAP_B	4520979	NA
22542	GAP_B	4521330	NA
22545	GAP_A	NA	5407534
22548	GAP_A	NA	5407754
22550	GAP_A	NA	5408123
22551	GAP_A	NA	5408387
22552	GAP_A	NA	5408399
22555	GAP_A	NA	5409232
22556	GAP_A	NA	5409257
22560	GAP_A	NA	5409971
22561	GAP_A	NA	5411030
22564	GAP_A	NA	5411516
22569	GAP_B	4524638	NA
22571	GAP_B	4525455	NA
22579	GAP_B	4527180	NA
22585	GAP_B	4528054	NA
22587	GAP_B	4528781	NA
22592	GAP_A	NA	5415789
22593	GAP_A	NA	5416057
22601	GAP_B	4531107	NA
22602	GAP_B	4531134	NA
22606	GAP_B	4532379	NA
22609	GAP_B	4533011	NA
22610	GAP_B	4534874	NA
22612	GAP_A	NA	5418495
22614	GAP_A	NA	5419902
22616	GAP_A	NA	5420918
22617	GAP_A	NA	5421682
22626	GAP_B	4539685	NA
22633	GAP_A	NA	5427085
22642	GAP_B	4545994	NA
22670	GAP_B	4552478	NA
22680	GAP_B	4554195	NA
22709	GAP_A	NA	5446123
22710	GAP_A	NA	5446187
22711	GAP_A	NA	5446646
22712	GAP_A	NA	5446854
22713	GAP_A	NA	5447256
22715	GAP_A	NA	5448484
22716	GAP_A	NA	5448835
22717	GAP_A	NA	5448898
22718	GAP_A	NA	5449149
22719	GAP_A	NA	5449405
22720	GAP_A	NA	5450379
22721	GAP_A	NA	5450442
22723	GAP_A	NA	5450664
22724	GAP_A	NA	5450992
22727	GAP_A	NA	5451764
22728	GAP_A	NA	5452235
22729	GAP_A	NA	5452928
22730	GAP_A	NA	5453307
22731	GAP_A	NA	5453714
22732	GAP_A	NA	5453745
22734	GAP_A	NA	5454861
22735	GAP_A	NA	5455158
22737	GAP_A	NA	5455554
22738	GAP_A	NA	5455658
22739	GAP_A	NA	5455908
22740	GAP_A	NA	5456151
22741	GAP_A	NA	5456771
22768	GAP_A	NA	5460569
22774	GAP_B	4568423	NA
22777	GAP_A	NA	5462180
22782	GAP_A	NA	5462947
22783	GAP_B	4569813	NA
22786	GAP_B	4571297	NA
22787	GAP_B	4572889	NA
22789	GAP_A	NA	5464430
22790	GAP_A	NA	5465665
22792	GAP_B	4574005	NA
22793	GAP_B	4574827	NA
22795	GAP_A	NA	5465949
22797	GAP_A	NA	5466424
22798	GAP_A	NA	5466769
22800	GAP_A	NA	5466963
22801	GAP_A	NA	5467084
22802	GAP_A	NA	5468114
22803	GAP_A	NA	5468306
22804	GAP_A	NA	5468579
22805	GAP_A	NA	5469033
22810	GAP_A	NA	5469854
22818	GAP_B	4576842	NA
22819	GAP_B	4577261	NA
22820	GAP_B	4577754	NA
22821	GAP_B	4578328	NA
22822	GAP_B	4580160	NA
22824	GAP_B	4580669	NA
22825	GAP_B	4581683	NA
22827	GAP_B	4582462	NA
22829	GAP_A	NA	5471288
22833	GAP_A	NA	5471539
22838	GAP_B	4584481	NA
22846	GAP_A	NA	5472799
22847	GAP_B	4584936	NA
22853	GAP_A	NA	5474627
22855	GAP_B	4587317	NA
22857	GAP_B	4587371	NA
22858	GAP_B	4587380	NA
22859	GAP_B	4587790	NA
22860	GAP_B	4587959	NA
22861	GAP_B	4588291	NA
22870	GAP_A	NA	5478066
22875	GAP_A	NA	5478819
22876	GAP_A	NA	5479157
22877	GAP_A	NA	5479441
22878	GAP_A	NA	5479749
22879	GAP_A	NA	5480016
22880	GAP_B	4591162	NA
22890	GAP_B	4593381	NA
22909	GAP_A	NA	5486562
22910	GAP_B	4598210	NA
22925	GAP_A	NA	5489655
22943	GAP_B	4605564	NA
22945	GAP_A	NA	5494244
22946	GAP_B	4605890	NA
22951	GAP_A	NA	5495992
22983	GAP_B	4614898	NA
22997	GAP_B	4617328	NA
23003	GAP_A	NA	5506609
23004	GAP_A	NA	5506621
23005	GAP_B	4618773	NA
23006	GAP_B	4619079	NA
23014	GAP_B	4621556	NA
23015	GAP_B	4621783	NA
23016	GAP_B	4621876	NA
23017	GAP_B	4622092	NA
23021	GAP_A	NA	5509856
23025	GAP_B	4623004	NA
23026	GAP_B	4623532	NA
23027	GAP_B	4623681	NA
23030	GAP_A	NA	5511248
23064	GAP_A	NA	5516508
23070	GAP_B	4630947	NA
23090	GAP_B	4634449	NA
23106	GAP_B	4637309	NA
23117	GAP_B	4640899	NA
23119	GAP_B	4641028	NA
